multipleName,caseRef,multipleRef
PT-Multiple-0227,PT-Multiple-0227-20200801/45133,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45223,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45302,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45411,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45499,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45597,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45671,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45764,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45844,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/45932,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46017,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46096,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46171,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46233,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46311,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46381,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46457,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46532,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46606,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46672,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46739,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46803,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46873,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/46946,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47001,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47041,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47169,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47217,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47277,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47323,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47369,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47424,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47480,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47541,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47596,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47642,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47702,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47755,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47804,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47849,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47895,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47943,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/47986,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48033,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48080,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48123,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48170,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48224,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48269,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48310,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48353,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48388,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48427,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48467,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48507,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48545,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48581,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48622,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48656,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48667,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48703,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48750,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48773,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48799,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48826,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48851,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48876,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48900,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48924,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48948,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48972,0227
PT-Multiple-0227,PT-Multiple-0227-20200801/48995,0227
PT-Multiple-0228,PT-Multiple-0228-20200804/54609,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/28163,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/28294,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/28377,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/28453,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/29716,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/29874,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/30061,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/30171,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/30282,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/30597,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/30829,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/30934,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/31091,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/31200,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/31344,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/31437,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/31524,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/31627,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/31801,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/31924,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/32131,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/32284,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/32420,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/32561,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/32729,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/32849,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/32970,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/33138,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/33266,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/33479,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/33636,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/33798,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/34198,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/34413,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/34489,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/34562,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/34710,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/34816,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/35130,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/35500,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/35574,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/35662,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/36080,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/36254,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/36340,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/36444,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/36536,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/36865,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/37005,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/37098,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/37180,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/37359,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/37454,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/37704,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/37832,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/38259,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/38352,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/38496,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/38647,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/38824,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/38938,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/39074,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/39181,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/39377,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/39545,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/39670,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/39786,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/39853,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/39986,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40085,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40189,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40287,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40416,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40520,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40602,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40703,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40822,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/40928,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41057,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41200,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41311,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41395,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41554,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41656,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41781,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41847,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/41978,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42099,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42177,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42304,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42399,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42520,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42608,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42717,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42853,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/42957,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43093,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43192,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43277,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43372,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43477,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43580,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43716,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43796,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43878,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/43969,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44059,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44204,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44283,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44367,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44498,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44567,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44654,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44740,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44833,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/44924,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45002,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45093,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45182,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45259,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45347,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45438,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45540,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45645,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45737,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45827,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/45902,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46007,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46082,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46169,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46271,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46339,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46422,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46491,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46577,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46649,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46730,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46802,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46870,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/46942,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47020,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47096,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47138,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47196,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47261,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47340,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47380,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47470,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47492,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47546,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47604,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47665,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47721,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47773,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47826,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47877,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47928,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/47974,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48019,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48066,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48110,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48152,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48199,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48243,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48289,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48334,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48370,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48409,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48445,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48481,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48520,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48556,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48593,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48629,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48661,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48692,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48726,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48758,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48797,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48809,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48841,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48859,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48889,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48920,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48938,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48955,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48973,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/48996,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49017,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49035,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49046,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49065,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49081,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49096,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49113,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49126,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49140,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49148,0228
PT-Multiple-0228,PT-Multiple-0228-20200801/49157,0228
PT-Multiple-0229,PT-Multiple-0229-20200804/54481,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28268,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28364,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28445,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28506,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28578,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28653,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28724,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28811,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28897,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/28975,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/29071,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/29165,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/29256,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/29353,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/29639,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/29790,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/29942,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/30040,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/30181,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/30297,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/30423,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/30608,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/31068,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/31319,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/31400,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/31488,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/31632,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/31823,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/31936,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/32080,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/32286,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/32386,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/32571,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/32667,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/32797,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/32988,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/33103,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/33325,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/33507,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/33653,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/33776,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34015,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34143,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34250,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34334,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34523,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34597,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34709,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34780,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34857,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/34952,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35046,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35145,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35228,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35302,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35376,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35437,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35504,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35580,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35671,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35750,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35822,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/35920,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/36045,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/36149,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/36237,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/36347,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/36439,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/36747,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/36840,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/36961,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/37069,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/37169,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/37306,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/38054,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/38126,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/38218,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/38316,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/38449,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/38556,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/38752,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/38993,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/39105,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/39304,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/39420,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/39569,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/39734,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/39855,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/39969,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/40088,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/40220,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/40357,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/40506,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/40745,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/40852,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/40958,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41096,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41208,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41308,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41435,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41542,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41652,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41736,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41849,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/41961,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42089,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42184,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42285,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42398,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42489,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42645,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42728,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42859,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/42971,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43103,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43199,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43295,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43389,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43495,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43587,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43675,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43773,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43882,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/43976,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44053,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44141,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44236,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44316,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44411,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44504,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44578,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44668,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44778,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44872,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/44951,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45039,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45118,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45201,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45327,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45427,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45513,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45594,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45673,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45755,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45831,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/45922,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46011,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46085,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46151,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46227,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46304,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46377,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46450,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46522,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46597,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46664,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46737,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46798,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46867,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/46943,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/47005,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/47063,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/47168,0229
PT-Multiple-0229,PT-Multiple-0229-20200801/47214,0229
